organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
,,625365123,"Charter Communications, Inc.",,626554134,Primary,4/11/2018,Active,0100-01-01,LN 31,FN 31,"LN 31, FN 31",,,,,M,1/31/1986,India,India,,12/25/2019,407582057A2,H-1B,12/25/2019,11/28/2022,H-1B,11/28/2022,0100-01-01,11/28/2022,0100-01-01,11/28/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,8/24/2021,8/23/2031,,12/4/2019,4/22/2021,AOS,0100-01-01,,India,No PERM Process Started,1,AOS,6059093,test1@email.com,"Charter Communications, Inc.",6059093,Charter,IT,,Product & Technology,,,,,,5/30/2018,L1Manager 31,ian.poertner@charter.com,L2Manager 31,,HRBP 31,,,,,Product & Technology,,,,5/30/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626554655,Primary,4/12/2018,Active,0100-01-01,LN 32,FN 32,"LN 32, FN 32",,,,,M,2/1/1986,INDIA,India,,5/7/2021,545681869A2,H-1B,9/26/2020,5/6/2024,H-1B,5/6/2024,0100-01-01,5/6/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/5/2021,3/5/2031,,5/7/2021,5/6/2024,AOS,2/15/2013,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.7.21 KAP],0,AOS,6062789,test2@email,"Charter Communications, Inc.",6062789,Charter,APO,,Network Operations,,,"Greenwood Village, CO",,,6/11/2018,L1Manager 32,mark.davenport@charter.com,L2Manager 32,,HRBP 32,,,,,Network Operations,,,,6/11/2018,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626577655,Primary,5/7/2018,Active,0100-01-01,LN 33,FN 33,"LN 33, FN 33",,,,,M,2/2/1986,India,Canada,N/A,10/10/2021,676265646A2,H-1B,10/10/2021,8/7/2022,H-1B,8/7/2022,0100-01-01,8/7/2022,11/21/2019,11/20/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,11/21/2019,8/7/2022,AOS,0100-01-01,,India,,1,AOS,6061960,test1@email.com,"Charter Communications, Inc.",6061960,Charter,,,Spectrum Enterprise,,,"Greenwood Village, CO",,,7/30/2018,L1Manager 33,Jeremy.Nicola@charter.com,L2Manager 33,,HRBP 33,,,,,Spectrum Enterprise,,FY 2020,,7/30/2018,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626581766,Primary,5/21/2018,Active,0100-01-01,LN 34,FN 34,"LN 34, FN 34",,,,,M,2/3/1986,India,India,123456789,1/11/2016,85120027830,H-1B,1/11/2016,6/20/2024,H-1B,6/10/2024,0100-01-01,6/10/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/11/2015,1/11/2025,,12/21/2015,9/30/2017,AOS,1/10/2013,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.19.21 KAP],0,AOS,6065905,test2@email,"Charter Communications, Inc.",6065905,Charter,APO,,Network Operations,,,"Greenwood Village, CO",,,7/16/2018,L1Manager 34,shivakumar.mallinar@charter.com,L2Manager 34,,HRBP 34,,,,,Network Operations,,,,7/16/2018,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626586754,Primary,6/5/2018,Active,0100-01-01,LN 35,FN 35,"LN 35, FN 35",,,,,F,2/4/1986,INDIA,INDIA,,11/24/2018,59566328356,H-1B,11/24/2018,8/2/2022,H-1B,8/2/2022,0100-01-01,8/2/2022,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,2/11/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/14/2011,11/13/2021,,12/4/2019,8/2/2022,AOS,0100-01-01,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],1,AOS,6062926,test1@email.com,"Charter Communications, Inc.",6062926,Charter,IT,,Product & Technology,Masters,,,,,6/25/2018,L1Manager 35,,L2Manager 35,,HRBP 35,,,,Masters,Product & Technology,,FY 2020,,6/25/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626589216,Primary,6/14/2018,Active,0100-01-01,LN 36,FN 36,"LN 36, FN 36",,,,,F,2/5/1986,INDIA,India,,8/31/2015,72751920130,H-1B,8/31/2015,6/28/2024,H-1B,6/28/2024,0100-01-01,6/28/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/30/2014,9/29/2024,,8/21/2015,1/14/2016,AOS,11/13/2013,Emp: 2nd,INDIA,I-140 Approval from Prior Employer. Charter PERM in progress,0,AOS,6065552,test2@email,"Charter Communications, Inc.",6065552,Charter,Engineering,,Product & Technology,,,,,,8/27/2018,L1Manager 36,Kanchan.Ugale@charter.com,L2Manager 36,,HRBP 36,,,,,Product & Technology,,,,8/27/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626589521,Primary,6/15/2018,Active,0100-01-01,LN 37,FN 37,"LN 37, FN 37",,,,,M,2/6/1986,India,India,,2/19/2018,87332494485,H-1B,2/19/2018,2/18/2024,H-1B,2/18/2024,0100-01-01,2/18/2024,0100-01-01,2/18/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,7/1/2016,6/30/2026,,1/2/2018,12/3/2018,AOS,0100-01-01,,India,,1,AOS,6064424,test1@email.com,"Charter Communications, Inc.",6064424,Charter,Engineering,,Product & Technology,,,"Englewood, CO",,,9/17/2018,L1Manager 37,isaiah.connell@charter.com,L2Manager 37,,HRBP 37,,,,,Product & Technology,,,,9/17/2018,0100-01-01,"Englewood, CO",,
,,625365123,"Charter Communications, Inc.",,626591928,Primary,6/22/2018,Active,0100-01-01,LN 38,FN 38,"LN 38, FN 38",,,,,M,2/7/1986,INDIA,INDIA,,2/24/2020,505600866A2,H-1B,2/24/2020,7/13/2022,H-1B,7/13/2022,0100-01-01,7/13/2022,0100-01-01,7/13/2021,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,10/3/2016,10/2/2026,,12/3/2019,4/14/2020,AOS,0100-01-01,,INDIA,,1,AOS,6066113,test2@email,"Charter Communications, Inc.",6066113,Charter,Video,,Network Operations,,,,,,11/26/2018,L1Manager 38,charles.dietz@charter.com,L2Manager 38,,HRBP 38,,,,,Network Operations,,,,11/26/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626595354,Primary,6/28/2018,Active,0100-01-01,LN 39,FN 39,"LN 39, FN 39",,,,,M,2/8/1986,INDIA,CANADA,,6/28/2021,621478698A2,TN,6/28/2021,5/24/2024,TN,5/24/2024,0100-01-01,0100-01-01,0100-01-01,6/6/6000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,CANADA,7/29/2014,7/29/2024,,,,AOS,0100-01-01,,INDIA,,1,AOS,6064312,test1@email.com,"Charter Communications, Inc.",6064312,Charter,Engineering,,Product & Technology,,,,,,7/16/2018,L1Manager 39,lee.vinton@charter.com,L2Manager 39,,HRBP 39,,,,,Product & Technology,,Possible FY 2021,,7/16/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626597744,Primary,7/9/2018,Active,0100-01-01,LN 40,FN 40,"LN 40, FN 40",,,,,M,2/9/1986,INDIA,India,,10/19/2019,292405458A2,H-1B,10/19/2019,7/23/2024,H-1B,7/23/2024,0100-01-01,7/23/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,3/2/2016,3/2/2026,,,,AOS,11/1/2013,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6066540,test2@email,"Charter Communications, Inc.",6066540,Charter,Business Intelligence,,Corporate ,,,,,,12/10/2018,L1Manager 40,william.baugess@charter.com,L2Manager 40,,HRBP 40,,,,,Corporate ,,,,12/10/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626613396,Primary,8/15/2018,Active,0100-01-01,LN 41,FN 41,"LN 41, FN 41",,,,,M,2/10/1986,India,India,,1/14/2017,20887214485,H-1B,1/14/2017,7/27/2023,H-1B,7/27/2023,0100-01-01,7/27/2023,0100-01-01,9/30/2026,0100-01-01,0100-01-01,CPT,1/3/2021,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,6/12/2012,6/11/2022,,,,AOS,0100-01-01,,India,,1,AOS,6071014,test1@email.com,"Charter Communications, Inc.",6071014,Charter,Product,,Product & Technology,Masters,,"6380 S. Fiddlers Green Circle, Greenwood Village, CO 80111",Greenwood Village,CO,9/17/2018,L1Manager 41,Pooja.B.Kitture@charter.com,L2Manager 41,,HRBP 41,,,,Masters,Product & Technology,,FY 2020,,9/17/2018,0100-01-01,"6380 S. Fiddlers Green Circle, Greenwood Village, CO 80111",Greenwood Village,CO
,,625365123,"Charter Communications, Inc.",,626614155,Primary,8/17/2018,Active,0100-01-01,LN 42,FN 42,"LN 42, FN 42",,,,,M,2/11/1986,INDIA,India,,5/16/2019,006091150A2,H-1B,5/16/2019,6/30/2022,H-1B,6/30/2022,0100-01-01,6/30/2022,6/10/2016,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,6/15/2021,6/14/2031,,4/23/2019,9/9/2021,AOS,7/26/2017,Emp: 2nd,INDIA,I-140 Approval from Prior Employer. No Charter PERM Process Started,0,AOS,6070928,test2@email,"Charter Communications, Inc.",6070928,Charter,IT,,Product & Technology,,,"Charlotte, NC",,,10/8/2018,L1Manager 42,Michael.Levtchin@charter.com,L2Manager 42,,HRBP 42,,,,,Product & Technology,,,,10/8/2018,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,626615992,Primary,8/23/2018,Active,0100-01-01,LN 43,FN 43,"LN 43, FN 43",,,,,F,2/12/1986,India,India,123456789,12/24/2016,18541578085,H-1B,12/24/2016,9/9/2024,H-1B,9/9/2024,0100-01-01,9/9/2024,10/1/2015,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,1/14/2021,1/13/2031,,12/7/2016,9/30/2017,AOS,6/26/2015,Emp: 2nd,India,I-140 Approval from Prior Employer. PERM in Process.,0,AOS,6070099,test1@email.com,"Charter Communications, Inc.",6070099,Charter,IT,,Product & Technology,,,"Maryland Heights, MO",,,1/28/2019,L1Manager 43,,L2Manager 43,,HRBP 43,,,,,Product & Technology,,,,1/28/2019,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,626620162,Primary,9/7/2018,Active,0100-01-01,LN 44,FN 44,"LN 44, FN 44",,,,,M,2/13/1986,INDIA,India,A123456789,7/18/2019,122442367A2,H-1B,7/18/2019,10/14/2024,H-1B,10/14/2024,0100-01-01,10/14/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,7/11/2019,10/14/2021,AOS,10/3/2015,Emp: 3rd,INDIA,I-140 Approval from Prior Employer. No Charter PERM in progress,0,AOS,6070930,test2@email,"Charter Communications, Inc.",6070930,Charter,IT,,Product & Technology,,,"CHarlotte, NC",,,6/17/2019,L1Manager 44,,L2Manager 44,,HRBP 44,,,,,Product & Technology,,,,6/17/2019,0100-01-01,"CHarlotte, NC",,
,,625365123,"Charter Communications, Inc.",,626625576,Primary,9/29/2018,Active,0100-01-01,LN 45,FN 45,"LN 45, FN 45",,,,,M,2/14/1986,INDIA,INDIA,,4/26/2019,86125108856,H-1B,4/26/2019,3/10/2023,H-1B,3/10/2023,0100-01-01,3/10/2023,0100-01-01,3/10/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,United States of America,0100-01-01,0100-01-01,H-1B,4/17/2019,10/28/2021,AOS,0100-01-01,,INDIA,,1,AOS,6086555,test1@email.com,"Charter Communications, Inc.",6086555,Charter,APO,,Network Operations,,,,,,4/29/2019,L1Manager 45,,L2Manager 45,,HRBP 45,,,,,Network Operations,,,,4/29/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626626612,Primary,10/3/2018,Active,0100-01-01,LN 46,FN 46,"LN 46, FN 46",,,,,M,2/15/1986,INDIA,INDIA,,1/6/2014,16368004730,H-1B,1/6/2014,7/13/2024,H-1B,7/13/2024,0100-01-01,7/13/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,H-1B,7/26/2021,7/13/2024,AOS,2/24/2012,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.6.21 KAP],0,AOS,6077891,test2@email,"Charter Communications, Inc.",6077891,Charter,APO,,Network Operations,,,,,,1/7/2019,L1Manager 46,,L2Manager 46,,HRBP 46,,,,,Network Operations,,,,1/7/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626629902,Primary,10/15/2018,Active,0100-01-01,LN 47,FN 47,"LN 47, FN 47",,,,,M,2/16/1986,INDIA,INDIA,123456789,4/4/2008,27855321118,H-1B,4/4/2008,11/12/2024,H-1B,11/12/2024,0100-01-01,11/12/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/22/2019,2/21/2029,,8/10/2007,9/23/2010,AOS,10/10/2011,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6082645,test1@email.com,"Charter Communications, Inc.",6082645,Charter,APO,,Network Operations,,,,,,4/16/2019,L1Manager 47,,L2Manager 47,,HRBP 47,,,,,Network Operations,,,,4/16/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626631961,Primary,10/23/2018,Active,0100-01-01,LN 48,FN 48,"LN 48, FN 48",,,,,M,2/17/1986,INDIA,INDIA,A123456789,4/2/2017,32201002285,H1B,4/2/2017,6/15/2019,H-1B,11/20/2024,0100-01-01,11/20/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/16/2021,6/15/2031,,3/17/2017,6/15/2019,AOS,6/12/2014,Emp: 2nd,India,I-140 w/prior ER; PERM pending [10.13.21 KAP],0,AOS,6082199,test2@email,"Charter Communications, Inc.",6082199,Charter,Customer Operations,,Customer Operations,,,,,,3/4/2019,L1Manager 48,,L2Manager 48,,HRBP 48,,,,,Customer Operations,,,,3/4/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626632382,Primary,10/24/2018,Active,0100-01-01,LN 49,FN 49,"LN 49, FN 49",,,,,M,2/18/1986,SRILANKA,CANADIAN,,10/28/2021,685405023A2,,10/28/2021,10/27/2024,TN-Canada,10/27/2024,0100-01-01,0100-01-01,0100-01-01,6/6/6000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,CANADA,5/10/2016,5/10/2026,,,,AOS,0100-01-01,,SRILANKA,,1,AOS,6076050,test1@email.com,"Charter Communications, Inc.",6076050,Charter,Sales and Marketing,,Sales and Marketing,,"Sr Dir, Database Marketing & Campaign Management","400 Washington Blvd, Stamford, CT 06902",Stamford,CT,11/19/2018,L1Manager 49,,L2Manager 49,,HRBP 49,,3044000941,,,Sales and Marketing,"Sr Dir, Database Marketing & Campaign Management",Possible FY 2021,,11/19/2018,0100-01-01,"400 Washington Blvd, Stamford, CT 06902",Stamford,CT
,,625365123,"Charter Communications, Inc.",,626831728,Primary,12/13/2018,Active,0100-01-01,LN 50,FN 50,"LN 50, FN 50",,,,,M,2/19/1986,Canada,Canada,,1/21/2019,752172769A2,TN,1/21/2019,1/17/2025,TN-Canada,1/17/2025,0100-01-01,0100-01-01,0100-01-01,6/6/6000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,CANADA,11/13/2015,11/13/2025,TN,1/18/2022,1/17/2025,AOS,0100-01-01,,Canada,,1,AOS,6082717,test2@email,"Charter Communications, Inc.",6082717,Charter,,,Sales and Marketing,,,,,,2/19/2019,L1Manager 50,,L2Manager 50,,HRBP 50,,,,,Sales and Marketing,,,,2/19/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626835066,Primary,12/28/2018,Active,0100-01-01,LN 51,FN 51,"LN 51, FN 51",,,,,M,2/20/1986,INDIA,INDIA,,8/25/2013,5070927730,H-1B,8/25/2013,11/29/2023,H-1B,11/29/2023,0100-01-01,11/29/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/7/2012,8/6/2022,,12/4/2012,9/30/2013,AOS,2/12/2016,Emp: 3rd,INDIA,I-140 w/prior ER; PERM in process [10.6.21 KAP],0,AOS,6086259,test1@email.com,"Charter Communications, Inc.",6086259,Charter,Video,,Network Operations,,,,,,1/11/2021,L1Manager 51,,L2Manager 51,,HRBP 51,,,,,Network Operations,,,,1/11/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626846782,Primary,2/5/2019,Active,0100-01-01,LN 52,FN 52,"LN 52, FN 52",,,,,M,2/21/1986,INDIA,INDIA,,2/29/2020,511833300A2,H-1B,2/29/2020,3/6/2024,H-1B,3/6/2024,0100-01-01,3/6/2024,0100-01-01,3/6/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/7/2013,6/6/2023,H-1B,2/13/2020,2/25/2022,AOS,0100-01-01,,India,,1,AOS,6092038,test2@email,"Charter Communications, Inc.",6092038,Charter,,,Customer Operations,,,,,,9/30/2019,L1Manager 52,,L2Manager 52,,HRBP 52,,,,,Customer Operations,,,,9/30/2019,0100-01-01,,,
,,,,"Charter Communications, Inc.",626850120,Dependent,2/12/2019,Active,0100-01-01,LN 53,FN 53,"LN 53, FN 53",626850054,Jack,Sparrow,Spouse,F,2/22/1986,India,CANADA,,4/11/2019,76459614056,Admitted,4/11/2019,3/3/2022,Outside US,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,India,,1,AOS,,test1@email.com,,,,,,,,,,,,0100-01-01,L1Manager 53,,L2Manager 53,,HRBP 53,,,,,,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626851956,Primary,2/19/2019,Active,0100-01-01,LN 54,FN 54,"LN 54, FN 54",,,,,M,2/23/1986,India,India,A123456789,1/19/2012,62578631620,H-1B,1/19/2012,3/10/2025,H-1B,3/10/2025,0100-01-01,3/10/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/16/2011,12/15/2021,,1/11/2011,3/7/2013,AOS,3/2/2012,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6086914,test2@email,"Charter Communications, Inc.",6086914,Charter,,,Customer Operations,,,,,,5/15/2019,L1Manager 54,,L2Manager 54,,HRBP 54,,,,,Customer Operations,,,,5/15/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626861473,Primary,3/19/2019,Active,0100-01-01,LN 55,FN 55,"LN 55, FN 55",,,,,M,2/24/1986,INDIA,India,123456789,2/13/2014,19562091130,H-1B,2/13/2014,4/9/2022,H-1B,4/9/2025,0100-01-01,4/9/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,United States of America,0100-01-01,0100-01-01,,2/5/2014,6/19/2016,AOS,5/14/2014,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.7.21 KAP],0,AOS,6092727,test1@email.com,"Charter Communications, Inc.",6092727,Charter,IT,,Product & Technology,,,"Maryland Heights, MO",,,5/13/2019,L1Manager 55,,L2Manager 55,,HRBP 55,,,,,Product & Technology,,,,5/13/2019,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,626862072,Primary,3/21/2019,Active,0100-01-01,LN 56,FN 56,"LN 56, FN 56",,,,,M,2/25/1986,India,India,123456789,2/28/2015,54353035030,H-1B,2/28/2015,4/17/2022,H-1B,4/7/2022,0100-01-01,4/7/2022,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/20/2013,9/19/2023,,5/14/2014,9/30/2015,AOS,4/22/2013,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6092816,test2@email,"Charter Communications, Inc.",6092816,Charter,IT,,Product & Technology,,,,,,7/12/2019,L1Manager 56,,L2Manager 56,,HRBP 56,,,,,Product & Technology,,,,7/12/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626871544,Primary,4/19/2019,Active,0100-01-01,LN 57,FN 57,"LN 57, FN 57",,,,,M,2/26/1986,India,India,123456789,2/26/2018,88433848385,H-1B,2/26/2018,12/8/2023,H-1B,12/8/2023,0100-01-01,12/8/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,United States of America,0100-01-01,0100-01-01,,2/9/2018,6/18/2018,AOS,6/10/2020,Emp: 3rd,India,Charter I-140 [10.13.21 KAP],0,AOS,6096763,test1@email.com,"Charter Communications, Inc.",6096763,Charter,Engineering,,Product & Technology,,,,,,6/3/2019,L1Manager 57,,L2Manager 57,,HRBP 57,,,,,Product & Technology,,,,6/3/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626873551,Primary,4/23/2019,Active,0100-01-01,LN 58,FN 58,"LN 58, FN 58",,,,,M,2/27/1986,INDIA,INDIA,,12/3/2016,15682912885,H-1B,12/3/2016,5/9/2022,H-1B,5/9/2022,0100-01-01,5/9/2022,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/6/2017,6/5/2027,,11/4/2016,8/13/2017,AOS,3/26/2015,Emp: 2nd,INDIA,I-140 approved w/prior employer (ZDB 10.01.2021),0,AOS,6097084,test2@email,"Charter Communications, Inc.",6097084,Charter,IT,,Product & Technology,,,"Charlotte, NC",,,7/1/2019,L1Manager 58,Scott.Bialor@charter.com,L2Manager 58,,HRBP 58,,,,,Product & Technology,,,,7/1/2019,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,626877264,Primary,5/3/2019,Active,0100-01-01,LN 59,FN 59,"LN 59, FN 59",,,,,M,2/28/1986,INDIA,INDIA,,9/13/2020,543885540A2,H-1B,9/13/2020,11/3/2022,H-1B,11/3/2022,0100-01-01,11/3/2022,10/15/2019,10/14/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,7/13/2012,7/12/2022,,3/12/2020,11/3/2022,AOS,0100-01-01,,INDIA,,1,AOS,6100090,test1@email.com,"Charter Communications, Inc.",6100090,Charter,IT,,Product & Technology,,,,,,12/23/2019,L1Manager 59,,L2Manager 59,,HRBP 59,,,,,Product & Technology,,,,12/23/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626879871,Primary,5/11/2019,Active,0100-01-01,LN 60,FN 60,"LN 60, FN 60",,,,,F,3/1/1986,India,Indian,123456789,2/23/2019,74917680956,H-1B,2/23/2019,1/16/2025,H-1B,1/16/2025,0100-01-01,1/16/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,2/10/2014,2/9/2024,,2/8/2018,7/25/2020,AOS,4/18/2013,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.11.21 KAP],0,AOS,6101226,test2@email,"Charter Communications, Inc.",6101226,Charter,IT,,Product & Technology,,,,,,7/8/2019,L1Manager 60,,L2Manager 60,,HRBP 60,,,,,Product & Technology,,,,7/8/2019,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626879873,Primary,5/11/2019,Active,0100-01-01,LN 61,FN 61,"LN 61, FN 61",,,,,M,3/2/1986,INDIA,India,A-12345-67890,3/1/2020,513477627A2,Admitted on H1B,3/1/2020,6/2/2022,H-1B,6/2/2022,0100-01-01,6/2/2022,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/18/2017,2/17/2027,,1/24/2019,12/7/2020,AOS,5/8/2017,Emp: 2nd,INDIA,I-140 Approval from prior employer,0,AOS,6099084,test1@email.com,"Charter Communications, Inc.",6099084,Charter,Business Intelligence,,Corporate,,BI ETL Developer II,"14000 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO,9/23/2019,L1Manager 61,,L2Manager 61,,HRBP 61,,,,,Corporate,BI ETL Developer II,,,9/23/2019,0100-01-01,"14000 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO
